carID,brand,model,year,mileage,tax,mpg,engineSize,price,transmission,fuelType
16132,audi, A8,2019,5000,145,50.4,3,40990,Automatic,Diesel
17933,vw, Amarok,2014,60000,260,35.3,2,14990,Manual,Diesel
17022,merc, GLS Class,2017,44555,300,37.2,3,37999,Semi-Auto,Diesel
18209,merc, CLA Class,2016,31959,200,42.8,2,17490,Automatic,Petrol
17131,audi, RS3,2016,50796,300,34.9,2.5,29000,Automatic,Petrol
12752,ford, Fusion,2005,31000,200,41.5,1.4,2095,Manual,Petrol
16271,toyota, Prius,2017,39402,0,94.1,1.8,18700,Automatic,Hybrid
15503,hyundi, Santa Fe,2014,51344,260,41.5,2.2,14799,Automatic,Diesel
15980,skoda, Scala,2020,1000,150,47.1,1,17980,Automatic,Petrol
12550,toyota, Avensis,2016,61300,20,67.3,1.6,9995,Manual,Diesel
13548,hyundi, IX35,2013,50998,145,48.7,1.7,7298,Manual,Diesel
16716,vw, Amarok,2019,1250,260,33.6,3,36999,Automatic,Diesel
15143,vw, Tiguan Allspace,2019,94,150,36.2,1.5,24998,Manual,Petrol
13852,ford, Grand Tourneo Connect,2019,15297,145,61.4,1.5,16930,Manual,Diesel
13233,bmw, Z4,2019,8810,145,37.2,2,33990,Semi-Auto,Petrol
12345,audi, Q8,2019,10000,150,32.8,3,65990,Semi-Auto,Diesel
14963,vw, Scirocco,2016,57362,20,55.4,2,12998,Manual,Diesel
15133,ford, Mustang,2018,6250,145,23.5,5,31498,Automatic,Petrol
16178,vauxhall, GTC,2018,9802,145,47.1,1.4,13995,Manual,Petrol
16708,bmw, 8 Series,2019,3369,150,26.7,4.4,73890,Semi-Auto,Petrol
13510,merc, V Class,2018,12572,150,44.8,2.2,43991,Semi-Auto,Diesel
15897,ford, Grand Tourneo Connect,2015,14079,125,56.6,1.5,13200,Automatic,Diesel
18107,ford, Mustang,2020,3200,145,24.8,5,40495,Semi-Auto,Petrol
17072,ford, Grand C-MAX,2016,48154,30,64.2,1.5,9795,Manual,Diesel
15456,skoda, Scala,2020,1000,145,45.6,1.5,19995,Semi-Auto,Petrol
12656,bmw, M4,2020,5,145,34,3,59995,Semi-Auto,Petrol
12137,bmw, Z3,1999,58000,270,35.3,1.9,3950,Manual,Petrol
17629,vw, Caravelle,2020,15,145,32.8,2,45450,Semi-Auto,Diesel
15997,ford, Galaxy,2019,14872,145,46.3,2,28000,Semi-Auto,Diesel
13323,ford, Galaxy,2017,18000,145,43.5,1.5,19990,Manual,Petrol
14336,ford, KA,2015,30938,30,57.7,1.2,4800,Manual,Petrol
16636,audi, A7,2019,5201,145,38.7,3,39985,Automatic,Diesel
12090,hyundi, I800,2018,33387,150,31.7,2.5,15800,Manual,Diesel
18742,bmw, X7,2019,6391,145,33.6,3,72430,Semi-Auto,Diesel
12080,audi, A7,2017,21134,145,52.3,3,25450,Semi-Auto,Diesel
12092,vw, CC,2015,61119,30,60.1,2,9301,Manual,Diesel
17241,bmw, Z4,2019,156,145,38.7,2,34890,Semi-Auto,Petrol
16809,vw, Amarok,2018,20811,260,36.2,3,22990,Automatic,Diesel
19070,bmw, 7 Series,2019,5113,145,44.1,3,47000,Semi-Auto,Diesel
19502,skoda, Yeti,2013,29627,240,43.5,2,10995,Semi-Auto,Diesel
13609,ford, Fusion,2009,86022,205,43.5,1.4,2491,Manual,Petrol
14086,bmw, M4,2019,5644,145,34,3,44500,Semi-Auto,Petrol
14550,vw, Shuttle,2020,1578,145,37.2,2,28999,Manual,Diesel
13369,ford, Galaxy,2016,17136,145,52.3,2,19290,Semi-Auto,Diesel
12910,skoda, Kamiq,2019,3160,145,47.9,1,15995,Manual,Petrol
19231,vw, Beetle,2007,40000,265,36.2,1.6,3850,Manual,Petrol
18596,toyota, Hilux,2019,12679,265,40.4,2.4,24250,Manual,Diesel
13157,vw, Scirocco,2016,32546,150,47.1,2,13700,Manual,Petrol
17951,merc, V Class,2018,23275,145,46.3,2.1,24998,Manual,Diesel
16402,merc, CLS Class,2014,48500,145,54.3,2.1,13995,Automatic,Diesel
12764,ford, KA,2016,6205,30,57.7,1.2,8100,Manual,Petrol
12315,vw, Shuttle,2019,12316,145,32.8,2,36995,Semi-Auto,Diesel
13091,toyota, Hilux,2019,13000,260,40.4,2.4,26394,Manual,Diesel
18203,bmw, X4,2019,12855,145,40.4,3,36900,Semi-Auto,Diesel
14115,merc, CLS Class,2015,40912,125,57.7,2.1,19298,Semi-Auto,Diesel
14702,toyota, Verso,2013,30000,125,57.6,2,8995,Manual,Diesel
16419,bmw, 7 Series,2019,6249,145,42.2,3,46500,Semi-Auto,Diesel
13469,audi, RS5,2017,18630,145,32.5,2.9,41970,Semi-Auto,Petrol
18332,toyota, Prius,2019,12998,135,217.3,1.8,26995,Automatic,Hybrid
16117,toyota, Prius,2017,25000,0,85.6,1.8,19495,Automatic,Hybrid
16387,toyota, Verso,2017,16084,160,43.5,1.8,15498,Semi-Auto,Petrol
14108,vw, Amarok,2019,800,260,32.5,3,28995,Manual,Diesel
12055,toyota, GT86,2019,5123,145,33.2,2,25780,Manual,Petrol
16013,vw, Scirocco,2016,50347,20,55.4,2,12947,Manual,Diesel
12753,toyota, Prius,2010,68296,0,70.6,1.8,8993,Automatic,Hybrid
13092,merc, GLS Class,2017,11575,150,37.2,3,38000,Automatic,Diesel
17011,vauxhall, Combo Life,2018,13619,145,53.3,1.5,14500,Manual,Diesel
15265,hyundi, Santa Fe,2019,11,145,39.8,2.2,32500,Automatic,Diesel
12749,merc, V Class,2015,57500,235,44.8,2.1,27490,Automatic,Diesel
15498,ford, Galaxy,2016,145,125,56.5,2,20500,Manual,Diesel
15876,toyota, Land Cruiser,2016,43996,305,38.2,2.8,31990,Semi-Auto,Diesel
18241,audi, S3,2003,106000,325,39.8,1.8,4990,Manual,Petrol
12571,vw, Caddy Maxi Life,2019,1581,145,46.3,2,22788,Semi-Auto,Diesel
19305,vw, Shuttle,2018,25029,145,47.1,2,19998,Manual,Diesel
19129,audi, Q8,2019,6000,145,32.8,3,76990,Semi-Auto,Diesel
13317,merc, V Class,2019,100,145,46.3,2.1,25000,Manual,Diesel
16114,hyundi, IX20,2017,22658,145,43.5,1.6,10080,Automatic,Petrol
13068,bmw, M4,2017,63660,150,32.5,3,34221,Semi-Auto,Petrol
14250,audi, A8,2017,1420,145,50.4,3,38985,Automatic,Diesel
13923,vauxhall, Combo Life,2018,550,145,53.3,1.5,12495,Manual,Diesel
14810,vauxhall, Combo Life,2019,1800,145,42.2,1.2,13957,Manual,Petrol
16651,bmw, X6,2019,10231,145,44.8,3,42888,Automatic,Diesel
13008,bmw, X4,2020,100,145,24.8,3,60995,Semi-Auto,Petrol
17662,bmw, Z4,2020,101,145,38.7,2,28500,Automatic,Petrol
16155,vauxhall, GTC,2016,34391,160,47.1,1.4,7495,Manual,Petrol
12963,skoda, Rapid,2018,14742,145,61.4,1,10695,Manual,Petrol
17613,toyota, Avensis,2017,27196,145,47.1,1.8,11998,Manual,Petrol
19323,vw, Arteon,2019,5257,145,47.1,2,26587,Automatic,Petrol
13646,hyundi, I40,2014,66031,200,47.1,1.7,7700,Automatic,Diesel
16998,bmw, X6,2018,11500,150,40.9,3,37900,Semi-Auto,Diesel
13252,skoda, Rapid,2018,21014,145,62.8,1,9495,Manual,Petrol
18223,skoda, Kamiq,2020,3927,150,43.5,1.5,20950,Semi-Auto,Petrol
15398,vw, Beetle,2016,38540,30,61.4,2,10490,Manual,Diesel
19224,bmw, i3,2016,20013,0,470.8,0,19875,Automatic,Hybrid
19074,bmw, M3,2015,13537,300,34,3,32950,Semi-Auto,Petrol
18521,skoda, Kamiq,2019,45,145,43.5,1.5,20870,Automatic,Petrol
15903,vw, Amarok,2019,3460,260,33.6,3,34995,Automatic,Diesel
16058,ford, Mustang,2019,678,145,22.1,5,41000,Semi-Auto,Petrol
13528,vw, Shuttle,2019,4800,145,33.2,2,29995,Semi-Auto,Diesel
12967,skoda, Rapid,2017,33151,145,61.4,1,8800,Manual,Petrol
12112,toyota, Avensis,2014,44537,30,61.4,2,7999,Manual,Diesel
13658,vw, CC,2016,32925,125,58.9,2,12500,Automatic,Diesel
18616,merc, S Class,2019,6468,145,48.7,3,59949,Automatic,Diesel
19585,merc, SLK,2001,69234,325,30.7,2,3990,Automatic,Petrol
15770,toyota, Prius,2017,47348,0,94.1,1.8,18765,Automatic,Hybrid
13970,audi, R8,2019,13663,150,21.4,5.2,125000,Automatic,Petrol
17698,audi, A8,2018,5760,145,37.7,3,38861,Semi-Auto,Petrol
13121,toyota, Avensis,2017,35939,145,67.3,1.6,10595,Manual,Diesel
17059,skoda, Scala,2019,2838,145,45.6,1.5,16495,Semi-Auto,Petrol
12462,hyundi, IX35,2014,31172,145,53.3,1.7,9295,Manual,Diesel
18758,toyota, Prius,2016,41902,0,94.1,1.8,17519,Automatic,Hybrid
16720,bmw, Z4,2012,49289,200,41.5,2,10199,Manual,Petrol
13583,skoda, Rapid,2018,2736,150,61.4,1,11495,Semi-Auto,Petrol
14627,vw, Scirocco,2017,18673,145,34.9,2,20550,Semi-Auto,Petrol
16341,hyundi, IX35,2015,33730,145,53.3,1.7,9470,Manual,Diesel
16787,audi, RS4,2020,3350,150,29.1,2.9,69890,Automatic,Petrol
12385,merc, S Class,2018,2499,145,34,4,79989,Automatic,Petrol
14540,vw, Arteon,2019,16651,145,50.4,2,21998,Semi-Auto,Diesel
15672,audi, RS4,2014,70823,555,26.4,4.2,24990,Semi-Auto,Petrol
18154,merc, CLS Class,2015,29139,125,57.7,2.1,17991,Semi-Auto,Diesel
12627,bmw, 7 Series,2017,6431,145,54.3,3,33682,Semi-Auto,Diesel
12689,ford, Galaxy,2018,32340,150,52.3,2,19000,Semi-Auto,Diesel
15052,skoda, Yeti,2016,24800,125,51.4,1.2,11995,Semi-Auto,Petrol
14597,ford, Grand C-MAX,2016,8000,30,64.2,1.5,10857,Manual,Diesel
14438,hyundi, Santa Fe,2017,19222,145,47.1,2.2,19995,Manual,Diesel
17811,ford, Grand C-MAX,2016,19135,125,56.5,2,11499,Automatic,Diesel
18027,skoda, Rapid,2017,28000,20,57.7,1.2,8290,Manual,Petrol
12003,vw, Arteon,2019,1555,145,40.4,1.5,22500,Automatic,Petrol
12723,vw, Tiguan Allspace,2019,7022,145,38.7,2,26950,Semi-Auto,Diesel
13630,merc, V Class,2017,6316,145,45.6,2.2,34980,Semi-Auto,Diesel
16239,hyundi, I40,2016,31339,125,56.5,1.7,12495,Semi-Auto,Diesel
13868,toyota, Verso,2017,41630,30,62.8,1.6,11990,Manual,Diesel
19556,hyundi, IX35,2014,62300,205,41.5,1.6,7790,Manual,Petrol
16056,audi, Q8,2019,9155,145,32.8,3,66990,Semi-Auto,Diesel
14119,audi, A8,2018,7919,145,50.4,3,39700,Automatic,Diesel
18044,merc, CLA Class,2017,26662,30,65.7,2.1,18980,Manual,Diesel
18387,audi, A7,2016,27386,125,61.4,3,19990,Semi-Auto,Diesel
19026,merc, X-CLASS,2019,5981,265,35.8,2.3,25491,Automatic,Diesel
18017,merc, X-CLASS,2020,2950,260,31.4,3,46000,Automatic,Diesel
16861,bmw, X7,2019,6331,145,24.8,3,67990,Semi-Auto,Petrol
17671,merc, X-CLASS,2019,1563,260,35.8,2.3,34800,Automatic,Diesel
13772,bmw, 7 Series,2019,1501,145,41.5,3,59995,Semi-Auto,Diesel
13924,audi, A8,2019,1000,145,37.7,3,53000,Automatic,Petrol
16256,hyundi, Santa Fe,2020,50,145,39.2,2.2,36895,Semi-Auto,Diesel
19216,bmw, Z4,2019,434,145,38.7,2,33500,Semi-Auto,Petrol
17857,merc, S Class,2016,9521,165,50.4,3,29267,Automatic,Diesel
15686,merc, CLS Class,2017,26941,145,57.7,2.1,20000,Semi-Auto,Diesel
12830,skoda, Scala,2019,1514,150,47.9,1.5,17995,Manual,Petrol
12490,ford, Grand C-MAX,2016,19000,30,54.3,1,11995,Manual,Petrol
14013,merc, CLS Class,2016,31310,160,51.4,3,23480,Semi-Auto,Diesel
18274,hyundi, IX20,2015,38000,125,50.4,1.4,7699,Manual,Petrol
15142,ford, Edge,2017,29826,160,48.7,2,19431,Semi-Auto,Diesel
15317,toyota, Prius,2013,42659,10,64.2,1.8,18495,Automatic,Hybrid
15178,hyundi, Santa Fe,2013,25976,260,41.5,2.2,15739,Semi-Auto,Diesel
18604,ford, Grand Tourneo Connect,2016,13000,30,64.2,1.5,13995,Manual,Diesel
18358,bmw, M3,2010,79000,570,22.8,4,17750,Manual,Petrol
17884,ford, Puma,2019,2091,145,51.4,1,20400,Manual,Petrol
17025,bmw, M4,2020,10,150,34,3,47488,Automatic,Petrol
13931,skoda, Kamiq,2019,2366,145,47.1,1,19290,Manual,Petrol
14261,toyota, Hilux,2018,22919,260,36.2,2.4,22445,Automatic,Diesel
12920,audi, A8,2015,54174,205,47.9,3,19499,Semi-Auto,Diesel
19484,vauxhall, Zafira Tourer,2017,5318,145,40.9,1.4,13599,Automatic,Petrol
13070,skoda, Yeti,2017,28280,145,51.4,1.2,13990,Semi-Auto,Petrol
19477,merc, S Class,2019,2384,145,52.3,3,54399,Semi-Auto,Diesel
13285,toyota, GT86,2017,21000,260,36.2,2,17102,Manual,Petrol
13138,toyota, GT86,2019,100,145,33.2,2,25999,Manual,Petrol
14764,ford, KA,2014,4800,30,57.7,1.2,5495,Manual,Petrol
16468,toyota, Prius,2017,34885,0,85.6,1.8,19689,Automatic,Hybrid
16454,toyota, Prius,2013,35726,0,134.5,1.8,13495,Automatic,Hybrid
17963,merc, M Class,2010,155876,540,32.5,3,7449,Automatic,Diesel
18573,toyota, Prius,2013,27800,0,72.4,1.8,11495,Automatic,Hybrid
14232,ford, KA,2017,19599,150,57.7,1.2,8000,Manual,Petrol
19101,hyundi, I800,2018,30038,145,31.7,2.5,15999,Automatic,Diesel
18491,skoda, Rapid,2016,19319,20,57.7,1.2,8198,Manual,Petrol
17063,toyota, PROACE VERSO,2019,9441,145,40.4,2,24450,Manual,Diesel
16562,audi, SQ5,2014,69682,260,41.5,3,19400,Automatic,Diesel
13490,hyundi, Santa Fe,2019,4372,145,39.2,2.2,33699,Semi-Auto,Diesel
14909,vw, Tiguan Allspace,2019,6644,145,30.7,2,32493,Automatic,Petrol
16650,ford, Edge,2017,11514,145,48.7,2,20440,Manual,Diesel
13166,vw, Scirocco,2014,37506,20,55.4,2,12600,Manual,Diesel
14884,toyota, Prius,2015,19350,0,134.5,1.8,17495,Automatic,Hybrid
16514,vw, Beetle,2018,24104,150,53.3,1.2,13500,Manual,Petrol
13708,vw, Caddy Maxi Life,2020,89,145,46.3,2,22490,Automatic,Diesel
18633,vw, Caravelle,2012,73000,325,34.4,2,22995,Automatic,Diesel
12731,merc, S Class,2019,100,145,40.9,3,60998,Semi-Auto,Petrol
16205,toyota, Avensis,2016,59244,20,67.3,1.6,7950,Manual,Diesel
17083,ford, Galaxy,2017,25870,125,56.5,2,17298,Manual,Diesel
17956,vw, Beetle,2015,49197,30,61.4,2,8995,Manual,Diesel
12933,ford, Edge,2016,32736,160,48.7,2,19995,Semi-Auto,Diesel
16124,vw, Caddy Maxi Life,2014,30393,205,48.7,1.6,11995,Manual,Diesel
18311,ford, Grand C-MAX,2017,42075,30,64.2,1.5,11490,Manual,Diesel
18627,vauxhall, Combo Life,2019,6551,145,53.3,1.5,13998,Manual,Diesel
12503,toyota, Hilux,2018,24775,260,40.4,2.4,19298,Manual,Diesel
15754,merc, S Class,2018,2136,145,40.9,3,58332,Automatic,Petrol
17180,vw, Tiguan Allspace,2018,14005,145,47.9,2,24000,Semi-Auto,Diesel
13758,skoda, Scala,2019,5000,145,45.6,1.5,17990,Semi-Auto,Petrol
13084,merc, X-CLASS,2019,500,260,35.8,2.3,22495,Automatic,Diesel
18103,ford, Edge,2019,10,145,37.2,2,33500,Automatic,Diesel
18638,merc, GLS Class,2018,5376,145,37.2,3,47980,Semi-Auto,Diesel
17632,audi, A8,2018,22688,145,50.4,3,36441,Semi-Auto,Diesel
18415,audi, SQ5,2015,76518,260,41.5,3,20295,Automatic,Diesel
17350,bmw, X4,2016,30241,200,47.9,3,23700,Automatic,Diesel
18487,hyundi, I800,2019,16232,145,31.7,2.5,18550,Manual,Diesel
13997,toyota, Avensis,2018,31427,145,67.3,1.6,12295,Manual,Diesel
14868,audi, RS6,2017,47501,145,29.4,4,52000,Semi-Auto,Petrol
18207,ford, Grand C-MAX,2017,17897,30,54.3,1,11498,Manual,Petrol
18490,ford, KA,2015,17398,30,57.7,1.2,5791,Manual,Petrol
14763,vw, Caravelle,2019,7000,145,33.6,2,46990,Automatic,Diesel
17420,hyundi, IX35,2014,36189,150,53.3,1.7,8999,Manual,Diesel
13913,bmw, i3,2014,34539,0,470.8,0,14495,Automatic,Hybrid
18022,merc, GLS Class,2019,8353,145,34,3,57526,Automatic,Diesel
17398,ford, Grand C-MAX,2016,13325,30,58.9,1.5,11690,Automatic,Diesel
13113,audi, A7,2016,21023,145,54.3,3,22498,Semi-Auto,Diesel
15993,vw, Scirocco,2016,19169,125,37.2,1.4,12000,Manual,Petrol
17474,bmw, M3,2017,15770,305,34,3,37591,Semi-Auto,Petrol
12285,toyota, Prius,2011,112000,0,70.6,1.8,7250,Manual,Other
19162,bmw, 7 Series,2017,14550,145,35.3,4.4,35495,Semi-Auto,Petrol
16337,merc, G Class,2013,52438,580,25.2,3,45000,Automatic,Diesel
19627,toyota, GT86,2014,18389,260,36.2,2,14999,Manual,Petrol
13120,vw, Scirocco,2015,33000,20,55.4,2,12350,Manual,Diesel
17120,audi, A7,2017,14562,145,52.3,3,26102,Semi-Auto,Diesel
14175,hyundi, Santa Fe,2017,28056,240,42.8,2.2,18850,Semi-Auto,Diesel
14926,hyundi, I800,2016,53000,330,33.6,2.5,11995,Automatic,Diesel
12610,ford, Galaxy,2017,24805,125,56.5,2,17650,Manual,Diesel
15899,skoda, Scala,2020,503,145,50.4,1,15490,Manual,Petrol
18150,bmw, M4,2019,9403,145,32.5,3,42275,Semi-Auto,Petrol
15197,ford, Galaxy,2018,55203,150,56.5,2,13985,Manual,Diesel
12663,merc, GL Class,2015,39518,125,56.5,2.1,17375,Automatic,Diesel
15642,ford, Edge,2019,10,145,37.2,2,34000,Semi-Auto,Diesel
17779,merc, CLS Class,2019,5500,145,47.9,2.9,44699,Automatic,Diesel
19508,ford, KA,2015,39100,30,57.7,1.2,5495,Manual,Petrol
12840,audi, Q8,2019,9089,145,33.6,3,51991,Semi-Auto,Diesel
14903,audi, A7,2017,30884,145,52.3,3,22000,Automatic,Diesel
18444,audi, R8,2018,3562,145,23,5.2,94990,Automatic,Petrol
18147,skoda, Scala,2019,5000,145,49.6,1,14995,Manual,Petrol
18836,audi, R8,2016,10172,570,24.8,5.2,79900,Semi-Auto,Petrol
14207,merc, S Class,2015,17700,200,48.7,3,29995,Automatic,Diesel
15405,vauxhall, GTC,2017,15593,145,47.1,1.4,11998,Manual,Petrol
13786,hyundi, Santa Fe,2017,27287,145,47.1,2.2,16989,Manual,Diesel
14634,hyundi, I800,2018,35607,145,28,2.5,15990,Automatic,Diesel
18269,toyota, Verso,2017,37909,160,43.5,1.8,14033,Automatic,Petrol
16140,hyundi, I40,2016,34504,30,65.7,1.7,11094,Manual,Diesel
14365,merc, V Class,2018,20841,145,46.3,2.1,20498,Manual,Diesel
17294,skoda, Kamiq,2020,2777,150,44.1,1.5,24904,Semi-Auto,Petrol
16238,toyota, Verso,2014,51394,30,62.8,1.6,7990,Manual,Diesel
13835,toyota, Verso,2017,23161,150,41.5,1.6,11998,Manual,Petrol
12635,audi, R8,2019,6954,145,21.6,5.2,109990,Automatic,Petrol
14825,hyundi, I40,2019,30,145,54.3,1.6,16000,Manual,Diesel
16258,vw, CC,2014,50400,30,60.1,2,10500,Manual,Diesel
16003,toyota, Prius,2016,21184,0,94.1,1.8,19390,Automatic,Hybrid
13554,skoda, Rapid,2016,68406,0,78.5,1.4,6440,Manual,Diesel
19258,vauxhall, Combo Life,2018,9460,145,53.3,1.5,13794,Manual,Diesel
16262,ford, Tourneo Connect,2016,31307,30,64.2,1.5,12360,Manual,Diesel
15296,vw, Scirocco,2015,38442,20,55.4,2,11699,Manual,Diesel
19022,audi, Q8,2019,11464,145,33.6,3,51862,Automatic,Diesel
12849,vw, Arteon,2019,2536,145,50.4,2,27399,Automatic,Diesel
18299,bmw, X6,2019,5980,145,34.9,3,56290,Automatic,Diesel
13340,skoda, Kamiq,2020,1000,145,47.9,1,17495,Manual,Petrol
16730,skoda, Rapid,2017,18500,150,61.4,1,10500,Manual,Petrol
14890,merc, GL Class,2017,28871,145,45.6,3,29300,Automatic,Diesel
15651,vw, Caravelle,2019,5000,145,32.8,2,44090,Automatic,Diesel
13569,bmw, X6,2020,3,145,26.4,3,58999,Semi-Auto,Petrol
16234,bmw, 6 Series,2012,50319,160,51.4,3,12970,Automatic,Diesel
17692,merc, M Class,2015,71000,200,46.3,2.1,18495,Semi-Auto,Diesel
18005,skoda, Scala,2019,1000,145,45.6,1.5,17995,Automatic,Petrol
13417,skoda, Yeti,2011,96000,205,41.5,1.4,4490,Manual,Petrol
17710,hyundi, I800,2019,13312,150,31.7,2.5,18499,Manual,Diesel
15030,hyundi, IX20,2014,27082,200,43.6,1.6,7250,Automatic,Petrol
19104,toyota, Prius,2017,30130,140,64.2,1.8,22991,Automatic,Hybrid
15092,vw, Amarok,2019,6542,260,33.6,3,37999,Automatic,Diesel
18846,bmw, 6 Series,2013,58024,160,51.4,3,15499,Automatic,Diesel
17878,merc, CLS Class,2015,17957,125,57.7,2.1,21000,Automatic,Diesel
17561,skoda, Scala,2020,1309,145,57.7,1.6,18245,Manual,Diesel
14036,vw, Amarok,2020,10,260,28.3,3,37000,Automatic,Diesel
17368,ford, Tourneo Custom,2016,25108,200,44.8,2,16998,Manual,Diesel
12558,bmw, M3,2010,81000,570,22.8,4,17650,Manual,Petrol
12732,vw, Scirocco,2016,22032,125,52.3,1.4,13552,Manual,Petrol
18940,ford, Grand C-MAX,2017,28346,145,64.2,1.5,12000,Manual,Diesel
15638,toyota, Land Cruiser,2008,174419,565,31.4,3,6950,Automatic,Diesel
14598,merc, SLK,2001,64476,325,27.2,3.2,4990,Automatic,Petrol
16221,skoda, Yeti,2015,68225,140,53.3,2,8500,Manual,Diesel
12420,toyota, GT86,2019,489,145,33.2,2,27950,Manual,Petrol
18470,bmw, 7 Series,2017,25014,145,57.6,3,25599,Automatic,Diesel
15244,vauxhall, Vivaro,2018,16273,145,40.9,1.6,16999,Manual,Diesel
19381,skoda, Rapid,2016,14474,20,57.7,1.2,8295,Manual,Petrol
16820,bmw, X4,2015,60059,150,54.3,2,19990,Semi-Auto,Diesel
15391,merc, S Class,2015,38347,205,48.7,3,28086,Automatic,Diesel
14828,vw, Scirocco,2016,13383,20,55.4,2,14999,Manual,Diesel
19390,merc, CLS Class,2019,3443,145,47.9,2.9,45699,Semi-Auto,Diesel
14912,vw, Amarok,2018,11625,265,33.6,3,29994,Automatic,Diesel
18518,merc, GL Class,2015,24963,125,55.4,2.1,17799,Automatic,Diesel
16028,vw, Scirocco,2015,48387,30,53.3,2,14000,Manual,Diesel
14279,audi, RS3,2015,49610,300,34.9,2.5,24699,Semi-Auto,Petrol
19304,ford, Tourneo Custom,2018,36199,145,44.8,2,19776,Manual,Diesel
16190,bmw, X7,2020,4919,145,31.4,3,78490,Semi-Auto,Diesel
12926,vauxhall, GTC,2016,43589,125,60.1,2,9498,Manual,Diesel
17912,vauxhall, Agila,2015,18953,20,60.1,1,4599,Manual,Petrol
13589,toyota, GT86,2020,614,145,33.2,2,25499,Manual,Petrol
13027,vauxhall, Antara,2012,53730,325,36.2,2.2,6599,Automatic,Diesel
14554,vw, Scirocco,2016,22000,150,47.1,2,11750,Manual,Petrol
16872,audi, SQ5,2015,37306,265,41.5,3,23195,Automatic,Diesel
19294,ford, Edge,2017,42359,160,48.7,2,17995,Manual,Diesel
17044,ford, Puma,2019,1451,145,50.4,1,20990,Manual,Petrol
19372,toyota, Verso,2018,21981,145,41.5,1.6,12498,Manual,Petrol
14027,vauxhall, Combo Life,2019,9751,145,53.3,1.5,15990,Manual,Diesel
19428,hyundi, I40,2016,32309,20,67.3,1.7,9995,Manual,Diesel
19173,audi, A8,2017,3338,145,50.4,3,38995,Automatic,Diesel
16587,bmw, M4,2015,20100,300,34,3,29997,Semi-Auto,Petrol
13867,skoda, Scala,2020,4716,145,47.1,1,18690,Automatic,Petrol
15740,hyundi, Santa Fe,2019,9800,145,39.8,2.2,31995,Automatic,Diesel
18366,skoda, Rapid,2016,59465,0,67.3,1.6,7695,Manual,Diesel
13612,toyota, Prius,2019,2300,135,61.4,1.8,25000,Automatic,Hybrid
14339,hyundi, IX20,2015,24305,30,64.2,1.6,7190,Manual,Diesel
15764,ford, Grand C-MAX,2014,35013,125,60.1,1.6,8498,Manual,Diesel
13549,toyota, Hilux,2013,92007,260,32.8,3,12000,Automatic,Diesel
14205,ford, Mustang,2017,24000,150,23.5,5,29980,Automatic,Petrol
13873,merc, X-CLASS,2019,500,260,35.8,2.3,26995,Automatic,Diesel
15716,merc, SLK,2015,40625,150,56.5,2,14990,Semi-Auto,Diesel
17254,merc, CLA Class,2017,25517,145,40.9,2,25900,Automatic,Petrol
14299,hyundi, Santa Fe,2019,4566,145,42.2,2.2,26290,Automatic,Diesel
18994,vauxhall, GTC,2016,29982,160,47.1,1.4,8099,Manual,Petrol
19107,hyundi, IX20,2016,22109,160,43.5,1.6,8277,Automatic,Petrol
14821,skoda, Kamiq,2019,741,145,47.9,1,18495,Manual,Petrol
19520,vw, Caravelle,2019,452,150,33.6,2,46990,Semi-Auto,Diesel
18855,skoda, Rapid,2016,33013,20,57.7,1.2,7950,Manual,Petrol
17528,merc, V Class,2017,49532,145,46.3,2.1,16990,Manual,Diesel
15303,merc, X-CLASS,2018,7000,260,35.8,2.3,27990,Automatic,Diesel
16718,merc, CLA Class,2018,6466,150,52.3,1.6,19950,Automatic,Petrol
15495,toyota, Avensis,2017,14458,150,43.5,1.8,13498,Manual,Petrol
17600,vw, Caravelle,2019,10,145,33.6,2,54995,Automatic,Diesel
18623,hyundi, Santa Fe,2020,2885,145,39.2,2.2,36999,Automatic,Diesel
19352,vw, Arteon,2019,11267,145,50.4,2,26990,Automatic,Diesel
19371,bmw, X4,2016,74001,145,54.3,2,18995,Automatic,Diesel
13210,merc, V Class,2019,35,145,46.3,2.1,20950,Manual,Diesel
16854,merc, V Class,2016,20751,235,44.8,2.2,32895,Automatic,Diesel
19507,vw, California,2019,4653,260,33.2,2,57991,Automatic,Diesel
15501,vw, Tiguan Allspace,2018,7198,150,47.9,2,25498,Semi-Auto,Diesel
19421,merc, GL Class,2016,72000,300,39.2,3,30990,Automatic,Diesel
15379,bmw, 7 Series,2017,34335,145,54.3,3,27100,Semi-Auto,Diesel
14355,hyundi, IX20,2016,18146,125,50.4,1.4,7695,Manual,Petrol
19406,merc, V Class,2013,78000,300,38.7,2.1,14995,Automatic,Diesel
14217,vw, Caddy Maxi Life,2020,2000,145,46.3,2,19995,Semi-Auto,Diesel
17659,hyundi, IX35,2014,39472,200,41.5,1.6,7750,Manual,Petrol
16554,bmw, X6,2016,33500,240,42.8,3,32000,Automatic,Diesel
12629,ford, Grand C-MAX,2016,11969,30,64.2,1.5,10000,Manual,Diesel
16903,merc, SLK,2015,29945,145,56.5,2,13795,Semi-Auto,Diesel
16664,merc, GL Class,2015,27000,125,55.4,2.1,16990,Automatic,Diesel
14023,vw, Scirocco,2017,9287,145,53.3,2,16798,Manual,Diesel
16970,vw, CC,2016,75387,125,58.9,2,10329,Automatic,Diesel
19513,merc, GL Class,2017,22750,30,64.2,2.1,17499,Manual,Diesel
